Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-abh9,randomiser-stbs,order-rli1,order-ey94,order-zozi,order-ehv4,branch-bm4f,branch-kt5o,Randomise questionnaire elements?,Question Key,Response
7,1.69521E+12,20/9/2023 11:40,1.69521E+12,-5,20/9/2023 6:40,140076,2,questionnaire-ob8q,,31756721,BLIND,9392043,,complete,nffhll,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1583x751,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 11:40,1.69521E+12,-5,20/9/2023 6:40,140076,2,questionnaire-ob8q,,31756721,BLIND,9392043,,complete,nffhll,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1583x751,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 11:40,1.69521E+12,-5,20/9/2023 6:40,140076,2,questionnaire-ob8q,,31756721,BLIND,9392043,,complete,nffhll,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1583x751,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 11:40,1.69521E+12,-5,20/9/2023 6:40,140076,2,questionnaire-ob8q,,31756721,BLIND,9392043,,complete,nffhll,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1583x751,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,END QUESTIONNAIRE,15749
1,1.69521E+12,20/9/2023 11:34,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 11:35,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Age,32
3,1.69521E+12,20/9/2023 11:35,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Age-quantised,16
4,1.69521E+12,20/9/2023 11:35,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Gender,Male
5,1.69521E+12,20/9/2023 11:35,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69521E+12,20/9/2023 11:35,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 11:35,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 11:35,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 11:35,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 11:35,1.69521E+12,5.5,20/9/2023 17:05,140076,2,questionnaire-ob8q,,31756628,BLIND,9392018,,complete,lfrupd,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,ABC,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,20311
1,1.69521E+12,20/9/2023 11:31,1.69521E+12,5.5,20/9/2023 17:01,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 11:32,1.69521E+12,5.5,20/9/2023 17:02,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,Age,35
3,1.69521E+12,20/9/2023 11:32,1.69521E+12,5.5,20/9/2023 17:02,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,Age-quantised,19
4,1.69521E+12,20/9/2023 11:32,1.69521E+12,5.5,20/9/2023 17:02,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,Gender,Female
5,1.69521E+12,20/9/2023 11:32,1.69521E+12,5.5,20/9/2023 17:02,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,Gender-quantised,2
6,1.69521E+12,20/9/2023 11:32,1.69521E+12,5.5,20/9/2023 17:02,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 11:32,1.69521E+12,5.5,20/9/2023 17:02,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 11:32,1.69521E+12,5.5,20/9/2023 17:02,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 11:32,1.69521E+12,5.5,20/9/2023 17:02,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 11:32,1.69521E+12,5.5,20/9/2023 17:02,140076,2,questionnaire-ob8q,,31756562,BLIND,9392008,,complete,ecmpmy,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x931,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,BCA,elimination correct,distraction correct,No,END QUESTIONNAIRE,56217
1,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,Age,46
3,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,Age-quantised,30
4,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,Gender,Female
5,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,Gender-quantised,2
6,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 11:20,1.69521E+12,-4,20/9/2023 7:20,140076,2,questionnaire-ob8q,,31756412,BLIND,9391965,,complete,nioodi,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,BCA,elimination correct,distraction correct,No,END QUESTIONNAIRE,37212
1,1.69521E+12,20/9/2023 11:18,1.69521E+12,-4,20/9/2023 7:18,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1295x743,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 11:19,1.69521E+12,-4,20/9/2023 7:19,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Age,44
3,1.69521E+12,20/9/2023 11:19,1.69521E+12,-4,20/9/2023 7:19,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Age-quantised,28
4,1.69521E+12,20/9/2023 11:19,1.69521E+12,-4,20/9/2023 7:19,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Gender,Male
5,1.69521E+12,20/9/2023 11:19,1.69521E+12,-4,20/9/2023 7:19,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69521E+12,20/9/2023 11:19,1.69521E+12,-4,20/9/2023 7:19,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 11:19,1.69521E+12,-4,20/9/2023 7:19,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 11:19,1.69521E+12,-4,20/9/2023 7:19,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 11:19,1.69521E+12,-4,20/9/2023 7:19,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 11:19,1.69521E+12,-4,20/9/2023 7:19,140076,2,questionnaire-ob8q,,31756400,BLIND,9391963,,complete,uwlris,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,ABC,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,17470
1,1.69521E+12,20/9/2023 11:13,1.69521E+12,-6,20/9/2023 5:13,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1267x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 11:14,1.69521E+12,-6,20/9/2023 5:14,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1250x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,Age,45
3,1.69521E+12,20/9/2023 11:14,1.69521E+12,-6,20/9/2023 5:14,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1250x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,Age-quantised,29
4,1.69521E+12,20/9/2023 11:14,1.69521E+12,-6,20/9/2023 5:14,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1250x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,Gender,Female
5,1.69521E+12,20/9/2023 11:14,1.69521E+12,-6,20/9/2023 5:14,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1250x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,Gender-quantised,2
6,1.69521E+12,20/9/2023 11:14,1.69521E+12,-6,20/9/2023 5:14,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1250x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 11:14,1.69521E+12,-6,20/9/2023 5:14,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1250x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 11:14,1.69521E+12,-6,20/9/2023 5:14,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1250x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 11:14,1.69521E+12,-6,20/9/2023 5:14,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1250x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 11:14,1.69521E+12,-6,20/9/2023 5:14,140076,2,questionnaire-ob8q,,31756330,BLIND,9391948,,complete,nuufyv,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1250x641,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,BCA,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,36768
1,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Age,40
3,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Age-quantised,24
4,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Gender,Female
5,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Gender-quantised,2
6,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Gender-text,
7,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,seizures,1
8,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,device,1
9,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,consent,1
10,1.69521E+12,20/9/2023 11:03,1.69521E+12,5.5,20/9/2023 16:33,140076,2,questionnaire-ob8q,,31756131,BLIND,9391901,,complete,yhvnpw,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,11946
1,1.69521E+12,20/9/2023 11:01,1.69521E+12,5.5,20/9/2023 16:31,140076,2,questionnaire-ob8q,,31756103,BLIND,9391898,,complete,wvsngr,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
