Event Index,UTC Timestamp,Local Timestamp,Local Timezone,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-sece,branch-52yw,branch-k19s,randomiser-ilmk,order-cg81,order-f5ck,order-w8r4,order-mnhh,order-lgbu,order-f4f2,order-cdib,order-v22n,order-zlxs,order-flk3,order-e65y,order-6gm2,Randomise questionnaire elements?,Question Key,Response
10,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,END QUESTIONNAIRE,31377
1,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1366x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,Age,18
3,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,Age-quantised,2
4,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,Gender,Male
5,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,Gender-quantised,1
6,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,Gender-text,
7,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,seizures,1
8,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,device,1
9,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,consent,1
10,1.64771E+12,1.64771E+12,0,74297,30,questionnaire-5uc8,,20562153,11722,6096174,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x625,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,AB,AB,,,,,,,No,END QUESTIONNAIRE,21757
1,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,BEGIN QUESTIONNAIRE,
2,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,Age,18
3,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,Age-quantised,2
4,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,Gender,Female
5,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,Gender-quantised,2
6,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,Gender-text,
7,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,seizures,1
8,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,device,1
9,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,consent,1
10,1.64779E+12,1.64779E+12,0,74297,30,questionnaire-5uc8,,20579402,11700,6099951,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,AB,,AB,,No,END QUESTIONNAIRE,14373
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
